PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,GoalX,GoalY,GoalZ
1.173914,88.22794,-1.261567,-1.533061,1.96998,0.5251639,4.753936E-06,-0.09974273,3.000002
1.173025,88.96875,-1.261228,-1.41311,2.058891,359.7672,4.753936E-06,-0.09974273,3.000002
1.172302,89.68403,-1.260795,-1.193945,1.971095,359.1728,4.753936E-06,-0.09974273,3.000002
1.171472,91.03706,-1.259692,-0.4740922,1.267656,358.4732,4.753936E-06,-0.09974273,3.000002
1.171399,91.67462,-1.259067,-359.9776,0.6552551,358.3692,4.753936E-06,-0.09974273,3.000002
1.171563,92.28627,-1.258436,-359.3904,359.8726,358.4313,4.753936E-06,-0.09974273,3.000002
1.171957,92.87233,-1.257784,-358.9035,359.2751,358.6586,4.753936E-06,-0.09974273,3.000002
1.173366,93.9701,-1.256543,-358.2274,358.6304,359.5886,4.753936E-06,-0.09974273,3.000002
1.174324,94.48322,-1.255997,-358.0403,358.578,0.2837979,4.753936E-06,-0.09974273,3.000002
1.175402,94.97348,-1.255514,-357.9574,358.7008,1.128974,4.753936E-06,-0.09974273,3.000002
1.176548,95.44171,-1.255093,-357.9831,358.9943,2.122708,4.753936E-06,-0.09974273,3.000002
1.177943,96.46892,-1.253682,-358.292,359.069,3.59969,4.753936E-06,-0.09974273,3.000002
1.17787,97.05978,-1.252965,-358.541,359.1032,3.847574,4.753936E-06,-0.09974273,3.000002
1.177179,97.71193,-1.252327,-358.8437,359.22,3.693801,4.753936E-06,-0.09974273,3.000002
1.174276,99.14906,-1.25126,-359.4373,359.4567,2.439057,4.753936E-06,-0.09974273,3.000002
1.172191,99.93539,-1.250799,-359.727,359.5796,1.344404,4.753936E-06,-0.09974273,3.000002
1.170068,100.7311,-1.250364,-0.01142573,359.7067,0.2613385,4.753936E-06,-0.09974273,3.000002
1.167982,101.536,-1.249947,-0.2906175,359.8379,359.1898,4.753936E-06,-0.09974273,3.000002
1.164333,103.1378,-1.249162,-0.7396002,359.9336,357.2397,4.753936E-06,-0.09974273,3.000002
1.163104,103.864,-1.248799,-0.9133767,359.8969,356.6776,4.753936E-06,-0.09974273,3.000002
1.162341,104.5284,-1.248452,-1.085665,359.8618,356.4399,4.753936E-06,-0.09974273,3.000002
1.162049,105.1311,-1.248126,-1.256278,359.8273,356.5235,4.753936E-06,-0.09974273,3.000002
1.162718,106.1899,-1.247574,-1.499471,359.5784,357.4822,4.753936E-06,-0.09974273,3.000002
1.163511,106.6828,-1.247386,-1.476493,359.1884,358.1939,4.753936E-06,-0.09974273,3.000002
1.164556,107.1526,-1.247278,-1.351669,358.6269,359.0602,4.753936E-06,-0.09974273,3.000002
1.166673,108.1456,-1.247639,-0.9914882,357.69,0.6148039,4.753936E-06,-0.09974273,3.000002
1.167492,108.6849,-1.24846,-0.6730897,357.4781,1.149059,4.753936E-06,-0.09974273,3.000002
1.168095,109.2515,-1.249733,-0.2691338,357.4363,1.523133,4.753936E-06,-0.09974273,3.000002
1.168459,109.8448,-1.251459,-359.7828,357.5629,1.737467,4.753936E-06,-0.09974273,3.000002
1.168455,111.1121,-1.256219,-358.5689,358.3107,1.685402,4.753936E-06,-0.09974273,3.000002
1.168113,111.7872,-1.259192,-357.8406,358.9252,1.416688,4.753936E-06,-0.09974273,3.000002
1.16769,112.4579,-1.261899,-357.3088,359.5359,1.140416,4.753936E-06,-0.09974273,3.000002
1.167192,113.1236,-1.264301,-356.9713,0.1447605,0.8607774,4.753936E-06,-0.09974273,3.000002
1.166017,114.4377,-1.26803,-356.8713,1.364238,0.3077075,4.753936E-06,-0.09974273,3.000002
1.165243,115.119,-1.269307,-357.0029,1.805546,359.8796,4.753936E-06,-0.09974273,3.000002
1.164346,115.8273,-1.270158,-357.2214,2.080861,359.3002,4.753936E-06,-0.09974273,3.000002
1.163375,116.5621,-1.270564,-357.5284,2.194229,358.5711,4.753936E-06,-0.09974273,3.000002
1.161976,117.9624,-1.269852,-358.6566,2.223007,357.3962,4.753936E-06,-0.09974273,3.000002
1.161864,118.575,-1.269073,-359.2849,2.123961,357.2573,4.753936E-06,-0.09974273,3.000002
1.162067,119.1621,-1.26819,-359.8143,1.848466,357.274,4.753936E-06,-0.09974273,3.000002
1.16258,119.7244,-1.267226,-0.2450042,1.396919,357.4441,4.753936E-06,-0.09974273,3.000002
1.164467,120.7774,-1.265179,-0.8040417,359.9712,358.2397,4.753936E-06,-0.09974273,3.000002
1.165788,121.2698,-1.264181,-0.9259134,359.0018,358.8654,4.753936E-06,-0.09974273,3.000002
1.167188,121.7749,-1.263249,-1.036177,358.0408,359.4832,4.753936E-06,-0.09974273,3.000002
1.168487,122.31,-1.262736,-1.044775,357.2514,359.9377,4.753936E-06,-0.09974273,3.000002
1.171024,123.3614,-1.263043,-1.081804,356.7029,0.8318633,4.753936E-06,-0.09974273,3.000002
1.172065,123.9107,-1.263944,-1.01635,356.765,1.117496,4.753936E-06,-0.09974273,3.000002
1.172879,124.4864,-1.265351,-0.8642357,356.9919,1.24539,4.753936E-06,-0.09974273,3.000002
1.173462,125.0886,-1.267242,-0.626498,357.3819,1.215999,4.753936E-06,-0.09974273,3.000002
1.173984,126.3752,-1.272332,-359.8916,358.6412,0.6838003,4.753936E-06,-0.09974273,3.000002
1.173985,127.0615,-1.275426,-359.3899,359.5036,0.1784203,4.753936E-06,-0.09974273,3.000002
1.173994,127.7592,-1.278515,-358.8857,0.3529147,359.6707,4.753936E-06,-0.09974273,3.000002
1.174046,128.4682,-1.281539,-358.379,1.189306,359.1606,4.753936E-06,-0.09974273,3.000002
1.174145,129.9373,-1.286297,-357.7348,2.516849,357.832,4.753936E-06,-0.09974273,3.000002
1.174554,130.6156,-1.287824,-357.649,2.935051,357.4225,4.753936E-06,-0.09974273,3.000002
1.175282,131.2402,-1.288724,-357.7097,3.110182,357.2635,4.753936E-06,-0.09974273,3.000002
1.176334,131.8112,-1.288993,-357.9174,3.045222,357.3534,4.753936E-06,-0.09974273,3.000002
1.179274,132.8317,-1.287716,-358.667,2.021071,358.0984,4.753936E-06,-0.09974273,3.000002
1.180959,133.33,-1.286398,-359.055,0.9683546,358.4983,4.753936E-06,-0.09974273,3.000002
1.182987,133.7726,-1.285016,-359.4288,359.9225,359.206,4.753936E-06,-0.09974273,3.000002
1.185199,134.1952,-1.283604,-359.8846,359.0563,0.05918623,4.753936E-06,-0.09974273,3.000002
1.189444,135.1009,-1.281324,-0.6591201,357.4964,1.565365,4.753936E-06,-0.09974273,3.000002
1.191219,135.5986,-1.280855,-0.8989998,356.9703,2.068186,4.753936E-06,-0.09974273,3.000002
1.192697,136.1238,-1.280885,-1.048242,356.6145,2.409616,4.753936E-06,-0.09974273,3.000002
1.193849,136.6752,-1.281437,-1.110673,356.4288,2.592637,4.753936E-06,-0.09974273,3.000002
1.195139,137.8539,-1.284129,-0.9833825,356.563,2.491665,4.753936E-06,-0.09974273,3.000002
1.195293,138.481,-1.286249,-0.7944418,356.8788,2.210079,4.753936E-06,-0.09974273,3.000002
1.195157,139.1341,-1.288851,-0.5203295,357.3567,1.774917,4.753936E-06,-0.09974273,3.000002
1.194774,139.8141,-1.291894,-0.1582326,357.993,1.185674,4.753936E-06,-0.09974273,3.000002
1.193512,141.2606,-1.299078,-359.1526,359.7227,359.539,4.753936E-06,-0.09974273,3.000002
1.193019,141.9765,-1.302761,-358.6918,0.8196275,358.7961,4.753936E-06,-0.09974273,3.000002
1.192757,142.6701,-1.306299,-358.3192,2.076275,358.2128,4.753936E-06,-0.09974273,3.000002
1.192916,143.9608,-1.311796,-357.8006,3.808294,357.4522,4.753936E-06,-0.09974273,3.000002
1.193304,144.5787,-1.313544,-357.6192,4.035456,357.198,4.753936E-06,-0.09974273,3.000002
1.19402,145.1421,-1.314598,-357.5875,4.021857,357.1956,4.753936E-06,-0.09974273,3.000002
1.195061,145.6514,-1.314965,-357.7039,3.770059,357.4426,4.753936E-06,-0.09974273,3.000002
1.197841,146.5844,-1.313764,-358.1751,2.202109,358.3355,4.753936E-06,-0.09974273,3.000002
1.1996,146.9879,-1.312419,-358.5608,1.145148,359.0532,4.753936E-06,-0.09974273,3.000002
1.201423,147.3904,-1.310681,-359.1211,0.1062048,359.7586,4.753936E-06,-0.09974273,3.000002
1.203275,147.8083,-1.308935,-359.6633,359.071,0.4470856,4.753936E-06,-0.09974273,3.000002
1.206734,148.7061,-1.306011,-0.6102109,357.1792,1.620764,4.753936E-06,-0.09974273,3.000002
1.208107,149.2003,-1.305255,-0.9364973,356.4902,1.957166,4.753936E-06,-0.09974273,3.000002
1.209194,149.7219,-1.305037,-1.171568,355.9732,2.133115,4.753936E-06,-0.09974273,3.000002
1.210455,150.842,-1.306337,-1.379649,355.4522,2.017847,4.753936E-06,-0.09974273,3.000002
1.210778,151.4056,-1.307828,-1.462071,355.615,1.882962,4.753936E-06,-0.09974273,3.000002
1.210957,151.9606,-1.309845,-1.564099,356.1127,1.748421,4.753936E-06,-0.09974273,3.000002
1.210864,152.5415,-1.312398,-1.576867,356.7716,1.462242,4.753936E-06,-0.09974273,3.000002
1.210528,153.1495,-1.315429,-1.498026,357.5894,1.02411,4.753936E-06,-0.09974273,3.000002
1.209313,154.4521,-1.322645,-1.049879,359.6876,359.6865,4.753936E-06,-0.09974273,3.000002
1.208682,155.1154,-1.326693,-0.5724779,0.7852178,358.9414,4.753936E-06,-0.09974273,3.000002
1.20828,155.7567,-1.330666,-359.9903,1.690499,358.3527,4.753936E-06,-0.09974273,3.000002
1.208163,156.9873,-1.337901,-358.6351,2.769964,357.4802,4.753936E-06,-0.09974273,3.000002
1.208472,157.5575,-1.340798,-358.0626,2.96829,357.2083,4.753936E-06,-0.09974273,3.000002
1.209125,158.0749,-1.343056,-357.6435,2.925086,357.1851,4.753936E-06,-0.09974273,3.000002
1.210109,158.5397,-1.344679,-357.3763,2.644694,357.4097,4.753936E-06,-0.09974273,3.000002
1.212937,159.3271,-1.346251,-357.229,1.460157,358.5075,4.753936E-06,-0.09974273,3.000002
1.214545,159.6976,-1.346382,-357.3861,0.8119349,359.1335,4.753936E-06,-0.09974273,3.000002
1.216194,160.0655,-1.346134,-357.7262,0.1805289,359.7531,4.753936E-06,-0.09974273,3.000002
1.21785,160.4315,-1.345558,-358.248,359.5618,0.3623929,4.753936E-06,-0.09974273,3.000002
1.220936,161.1782,-1.343897,-359.744,358.5131,1.378978,4.753936E-06,-0.09974273,3.000002
1.222172,161.5904,-1.343494,-0.441198,358.2398,1.634225,4.753936E-06,-0.09974273,3.000002
1.223159,162.0317,-1.343503,-1.04466,358.1332,1.727903,4.753936E-06,-0.09974273,3.000002
1.223885,162.5015,-1.343925,-1.556093,358.1934,1.663684,4.753936E-06,-0.09974273,3.000002
1.224567,163.5248,-1.345948,-2.302954,358.812,1.072327,4.753936E-06,-0.09974273,3.000002
1.224569,164.0789,-1.347488,-2.535199,359.367,0.5485726,4.753936E-06,-0.09974273,3.000002
1.224526,164.6279,-1.349355,-2.568321,359.9095,0.03350161,4.753936E-06,-0.09974273,3.000002
1.224476,165.1723,-1.351512,-2.404613,0.4358659,359.5233,4.753936E-06,-0.09974273,3.000002
1.224645,166.2298,-1.356285,-1.590367,1.266878,358.6655,4.753936E-06,-0.09974273,3.000002
1.225054,166.7233,-1.358577,-1.040853,1.409454,358.4754,4.753936E-06,-0.09974273,3.000002
1.225697,167.1929,-1.360789,-0.4002928,1.373414,358.4439,4.753936E-06,-0.09974273,3.000002
1.226573,167.6384,-1.362922,-359.6697,1.162207,358.5714,4.753936E-06,-0.09974273,3.000002
1.228974,168.442,-1.36668,-358.1271,0.2450301,359.3109,4.753936E-06,-0.09974273,3.000002
1.230309,168.8199,-1.368022,-357.6002,359.7327,359.7646,4.753936E-06,-0.09974273,3.000002
1.231642,169.1943,-1.369048,-357.2662,359.2398,0.2166071,4.753936E-06,-0.09974273,3.000002
1.23294,169.5657,-1.369798,-357.1236,358.7631,0.6636419,4.753936E-06,-0.09974273,3.000002
1.235319,170.3015,-1.370621,-357.4058,357.8458,1.530332,4.753936E-06,-0.09974273,3.000002
1.23623,170.6835,-1.371059,-357.7419,357.5658,1.788747,4.753936E-06,-0.09974273,3.000002
1.236891,171.0802,-1.371646,-358.1804,357.4578,1.879387,4.753936E-06,-0.09974273,3.000002
1.237458,171.9152,-1.373266,-359.3622,357.7553,1.568527,4.753936E-06,-0.09974273,3.000002
1.237524,172.3337,-1.374537,-0.01445373,358.3264,1.338464,4.753936E-06,-0.09974273,3.000002
1.237371,172.7806,-1.376191,-0.5694402,359.0603,0.9606453,4.753936E-06,-0.09974273,3.000002
1.237026,173.2568,-1.378163,-1.024201,359.9557,0.4357493,4.753936E-06,-0.09974273,3.000002
1.236429,174.1785,-1.382606,-1.415763,1.536673,359.5735,4.753936E-06,-0.09974273,3.000002
1.236361,174.6051,-1.384708,-1.452927,2.055962,359.3865,4.753936E-06,-0.09974273,3.000002
1.236462,175.009,-1.386688,-1.389663,2.395546,359.3572,4.753936E-06,-0.09974273,3.000002
1.236735,175.3901,-1.388528,-1.228044,2.557288,359.4832,4.753936E-06,-0.09974273,3.000002
1.237397,176.137,-1.390899,-0.8869691,1.869627,359.7315,4.753936E-06,-0.09974273,3.000002
1.237765,176.5037,-1.391482,-0.7047983,1.027013,359.8559,4.753936E-06,-0.09974273,3.000002
1.238265,176.8488,-1.392017,-0.4205977,0.01998402,0.1404565,4.753936E-06,-0.09974273,3.000002
1.238621,177.2251,-1.392819,-0.04543673,359.1877,0.2678877,4.753936E-06,-0.09974273,3.000002
1.239267,177.9654,-1.395337,-359.3383,358.5575,0.5287542,4.753936E-06,-0.09974273,3.000002
1.239545,178.3291,-1.397093,-359.0092,358.7526,0.6576064,4.753936E-06,-0.09974273,3.000002
1.239787,178.6892,-1.399167,-358.6981,359.2831,0.7828544,4.753936E-06,-0.09974273,3.000002
1.239971,179.047,-1.400962,-358.5832,359.8163,0.9024749,4.753936E-06,-0.09974273,3.000002
1.23999,179.7872,-1.403611,-358.8292,0.7159314,0.9785541,4.753936E-06,-0.09974273,3.000002
1.239691,180.2024,-1.404436,-359.0818,0.9125577,0.7799819,4.753936E-06,-0.09974273,3.000002
1.23921,180.6473,-1.404905,-359.4201,0.9441136,0.4258475,4.753936E-06,-0.09974273,3.000002
1.238582,181.1218,-1.40502,-359.845,0.8142428,359.9169,4.753936E-06,-0.09974273,3.000002
1.237561,182.0405,-1.404653,-0.5728999,359.7236,359.0652,4.753936E-06,-0.09974273,3.000002
1.23746,182.4321,-1.4045,-0.8860502,359.1021,359.0386,4.753936E-06,-0.09974273,3.000002
1.237546,182.7858,-1.404687,-1.102182,358.6483,359.1707,4.753936E-06,-0.09974273,3.000002
1.238092,183.4132,-1.406146,-1.346487,358.4121,359.7501,4.753936E-06,-0.09974273,3.000002
1.238389,183.7213,-1.407405,-1.47972,358.7993,0.03544569,4.753936E-06,-0.09974273,3.000002
1.238544,184.0604,-1.40902,-1.522436,359.3457,0.1609984,4.753936E-06,-0.09974273,3.000002
1.238679,184.3963,-1.410975,-1.374133,359.8771,0.2869858,4.753936E-06,-0.09974273,3.000002
1.238875,185.0611,-1.415747,-0.5118067,0.8990958,0.5264865,4.753936E-06,-0.09974273,3.000002
1.238938,185.3897,-1.417927,-359.9796,1.062822,0.6386444,4.753936E-06,-0.09974273,3.000002
1.238966,185.7146,-1.419763,-359.4388,0.8892345,0.7494893,4.753936E-06,-0.09974273,3.000002
1.238813,186.0697,-1.421235,-358.9921,0.5531848,0.7032483,4.753936E-06,-0.09974273,3.000002
1.238112,186.8366,-1.423197,-358.4844,359.5698,0.3045086,4.753936E-06,-0.09974273,3.000002
1.236934,187.9643,-1.424077,-359.1803,358.2009,359.7065,4.753936E-06,-0.09974273,3.000002
1.236584,188.3338,-1.424512,-359.6092,358.1032,359.5028,4.753936E-06,-0.09974273,3.000002
1.23628,188.6986,-1.42532,-0.04065909,358.3448,359.3014,4.753936E-06,-0.09974273,3.000002
1.235962,189.3805,-1.427971,-0.8051577,359.6572,359.0761,4.753936E-06,-0.09974273,3.000002
1.236075,189.6646,-1.429755,-1.042031,0.5461741,359.2114,4.753936E-06,-0.09974273,3.000002
1.236364,189.9276,-1.431525,-1.180878,1.250773,359.5067,4.753936E-06,-0.09974273,3.000002
1.236814,190.1698,-1.433236,-1.222756,1.77346,359.9574,4.753936E-06,-0.09974273,3.000002
1.237718,190.6456,-1.435496,-1.278647,1.795288,0.8449659,4.753936E-06,-0.09974273,3.000002
1.237977,190.8984,-1.436315,-1.195083,1.466533,1.119364,4.753936E-06,-0.09974273,3.000002
1.238029,191.1673,-1.437044,-1.006788,0.969964,1.229897,4.753936E-06,-0.09974273,3.000002
1.237868,191.4521,-1.437724,-0.7155839,0.3071354,1.180566,4.753936E-06,-0.09974273,3.000002
1.236686,192.1522,-1.439329,-0.06241917,359.1613,0.2995066,4.753936E-06,-0.09974273,3.000002
1.236002,192.514,-1.440591,-359.7135,359.0112,359.7899,4.753936E-06,-0.09974273,3.000002
1.235352,192.8723,-1.44216,-359.3769,359.1965,359.2851,4.753936E-06,-0.09974273,3.000002
1.234632,193.5236,-1.445281,-359.0023,0.07928334,358.7601,4.753936E-06,-0.09974273,3.000002
1.234704,193.7825,-1.446804,-358.8653,0.6007762,358.8975,4.753936E-06,-0.09974273,3.000002
1.234967,194.0045,-1.447993,-358.8251,0.9557369,359.1933,4.753936E-06,-0.09974273,3.000002
1.2354,194.1898,-1.448829,-358.8801,1.144966,359.6472,4.753936E-06,-0.09974273,3.000002
1.23641,194.5204,-1.449413,-359.2626,1.026344,0.7046356,4.753936E-06,-0.09974273,3.000002
1.236661,194.7343,-1.449165,-359.583,0.7194397,0.9878506,4.753936E-06,-0.09974273,3.000002
1.236715,194.9805,-1.448587,-359.987,0.2494959,1.107342,4.753936E-06,-0.09974273,3.000002
1.236438,195.2777,-1.447995,-0.3872413,359.7845,0.9034274,4.753936E-06,-0.09974273,3.000002
1.23513,196.0052,-1.447196,-1.095645,359.0412,359.6998,4.753936E-06,-0.09974273,3.000002
1.234566,196.3469,-1.447311,-1.312335,358.9241,359.187,4.753936E-06,-0.09974273,3.000002
