Time,Lat,Lon,Roll,Pitch,Yaw,Hight,PWM1,PWM2
0,2,0,-0.146331,0.33111,1.2385,0,0,3
0,2,0,0.771853,0.959466,0.721151,0,0,3
0,2,0,-0.390952,0.613438,0.889264,0,0,3
0,2,0,0.77663,0.600921,0.511784,0,0,3
0,2,0,-0.412508,0.388372,0.719639,0,0,3
0,2,0,0.607361,0.644339,0.086593,0,0,3
0,2,0,-0.439549,0.628254,0.732061,0,0,3
0,2,0,-0.338821,-0.34901,1.458004,0,0,3
0,2,0,0.605883,0.074009,0.810845,0,0,3
0,2,0,-0.40264,0.656035,1.18615,0,0,3
0,2,0,0.729002,0.200369,1.240323,0,0,3
0,2,0,-0.39042,0.473961,1.655552,0,0,3
0,2,0,0.697522,0.662028,1.116264,0,0,3
0,2,0,-0.417313,0.309286,1.482191,0,0,3
0,2,0,0.775019,0.572997,1.537332,0,0,3
0,2,0,-0.365158,0.559425,1.994399,0,0,3
0,2,0,0.69246,0.451274,1.381224,0,0,3
0,2,0,-0.505658,0.228731,1.289153,0,0,3
0,2,0,0.59349,0.547854,0.848489,0,0,3
0,2,0,-0.494674,0.416844,1.40056,0,0,3
0,2,0,0.03356,0.709421,2.457807,0,0,3
0,2,0,0.881334,0.816727,1.573226,0,0,3
0,2,0,-0.281284,0.539859,1.848554,0,0,3
0,2,0,0.294338,1.147725,0.952064,0,0,3
0,2,0,-0.082053,-0.004046,1.103804,0,0,3
0,2,0,-0.176261,1.155937,1.467386,0,0,3
0,2,0,0.629357,0.352827,1.0141,0,0,3
0,2,0,-0.490104,0.582583,1.458178,0,0,3
0,2,0,0.610005,0.20685,1.074315,0,0,3
0,2,0,-0.270001,1.049907,1.010277,0,0,3
0,2,0,0.432251,0.10558,0.682047,0,0,3
0,2,0,-0.629929,0.700457,0.80292,0,0,3
0,2,0,0.489024,0.654758,0.298055,0,0,3
0,2,0,-0.729303,0.566326,0.237829,0,0,3
0,2,0,0.330001,0.720103,0.819472,0,0,3
0,2,0,-0.81207,0.280433,0.851119,0,0,3
0,2,0,0.29285,0.330437,0.32428,0,0,3
0,2,0,-0.686358,0.820195,0.877434,0,0,3
0,2,0,0.415589,0.322393,1.03836,0,0,3
0,2,0,-0.716619,0.605362,1.415821,0,0,3
0,2,0,0.219929,-0.01849,1.887911,0,0,3
0,2,0,0.057253,1.126552,1.504052,0,0,3
0,2,0,0.307098,-0.019094,1.175212,0,0,3
0,2,0,-0.688907,0.324511,1.796737,0,0,3
0,2,0,0.030484,1.137003,2.346582,0,0,3
0,2,0,0.773391,0.340333,1.788553,0,0,3
0,2,0,-0.44258,0.229405,1.733314,0,0,3
0,2,0,0.241703,1.10563,2.231069,0,0,3
0,2,0,0.868521,0.47221,1.383624,0,0,3
0,2,0,1.104506,0.499504,0.183,0,0,3
0,2,0,0.033957,0.427878,-0.396475,0,0,3
0,2,0,0.474479,-0.036251,-1.439176,0,0,3
0,2,0,-0.445029,0.493049,-0.826702,0,0,3
0,2,0,0.725529,0.809417,-0.993214,0,0,3
0,2,0,-0.335665,0.651145,-0.393579,0,0,3
0,2,0,0.515195,1.510794,-0.241348,0,0,3
0,2,0,-0.475161,1.023974,0.309246,0,0,3
0,2,0,-0.427394,0.137337,1.147337,0,0,3
0,2,0,0.634812,0.714872,0.965571,0,0,3
0,2,0,-0.342162,0.387907,0.315915,0,0,3
0,2,0,0.709176,0.351918,-0.315736,0,0,3
0,2,0,-0.147471,1.07595,-0.788083,0,0,3
0,2,0,-0.124837,-0.142874,-0.824869,0,0,3
0,2,0,-0.268515,0.709415,0.038886,0,0,3
0,2,0,-0.595539,0.465346,1.196301,0,0,3
0,2,0,0.463554,0.753141,0.646366,0,0,3
0,2,0,-0.565736,0.743482,1.320605,0,0,3
0,2,0,0.523774,0.739718,1.860571,0,0,3
0,2,0,-0.600959,0.264871,1.787755,0,0,3
0,2,0,0.445697,0.36815,1.157451,0,0,3
0,2,0,1.193852,0.869109,0.322899,0,0,3
0,2,0,0.043457,0.460529,0.276087,0,0,3
0,2,0,-0.975911,0.262121,0.92752,0,0,3
0,2,0,0.084437,0.270172,0.313239,0,0,3
0,2,0,-0.668007,1.225301,0.41759,0,0,3
0,2,0,-0.032105,0.203617,0.606908,0,0,3
0,2,0,0.808649,0.893663,0.040083,0,0,3
0,2,0,0.766926,0.095414,-0.881904,0,0,3
0,2,0,-0.397977,0.423905,-0.704865,0,0,3
0,2,0,-0.873493,0.550171,0.419411,0,0,3
0,2,0,-0.372131,0.909701,1.467947,0,0,3
0,2,0,0.67132,0.725332,0.840141,0,0,3
0,2,0,-0.030401,0.426916,-0.109508,0,0,3
0,2,0,-0.703335,1.261571,0.485473,0,0,3
0,2,0,0.44531,0.863663,0.321715,0,0,3
0,2,0,-0.615264,1.250472,0.810429,0,0,3
0,2,0,0.505011,1.111066,0.313547,0,0,3
0,2,0,-0.135313,0.078931,0.439011,0,0,3
0,2,0,0.750508,0.658398,-0.17432,0,0,3
0,2,0,-0.456411,0.748326,0.012989,0,0,3
0,2,0,-1.246792,1.217472,0.833126,0,0,3
0,2,0,-0.210004,0.629795,0.541577,0,0,3
0,2,0,0.492626,-0.35622,0.393788,0,0,3
0,2,0,0.004148,0.757342,0.484185,0,0,3
0,2,0,1.197562,0.918568,0.255208,0,0,3
0,2,0,0.088322,0.703527,0.738137,0,0,3
0,2,0,-0.780274,0.273852,1.492294,0,0,3
0,2,0,0.408979,0.476574,1.274861,0,0,3
0,2,0,-0.711087,0.552477,1.769712,0,0,3
0,2,0,0.501367,0.555451,1.593226,0,0,3
0,2,0,-0.543718,0.946702,2.106212,0,0,3
0,2,0,0.229785,0.098562,2.517451,0,0,3
0,2,0,1.131562,0.60494,1.860587,0,0,3
0,2,0,-0.058471,0.779493,2.095948,0,0,3
0,2,0,0.914797,0.63184,1.356133,0,0,3
0,2,0,-0.147122,0.031471,1.289432,0,0,3
0,2,0,0.407955,1.077512,0.987226,0,0,3
0,2,0,-0.034903,-0.048532,1.141103,0,0,3
0,2,0,-0.337598,1.131919,1.140889,0,0,3
0,2,0,-0.955119,0.763107,2.139913,0,0,3
0,2,0,0.178905,0.660395,1.680426,0,0,3
0,2,0,1.110105,0.359141,0.941046,0,0,3
0,2,0,-0.055616,0.384137,1.31619,0,0,3
0,2,0,0.877288,0.96359,0.76755,0,0,3
0,2,0,-0.245611,0.481708,0.719151,0,0,3
0,2,0,-0.841192,1.075722,1.614164,0,0,3
0,2,0,0.193636,0.594343,1.157985,0,0,3
0,2,0,-0.811279,-0.014838,1.496759,0,0,3
0,2,0,0.140726,0.555769,0.978805,0,0,3
0,2,0,-0.744776,1.048454,0.309078,0,0,3
0,2,0,-0.309512,0.302232,1.166871,0,0,3
0,2,0,-1.049353,0.619484,2.094082,0,0,3
0,2,0,0.092619,0.692946,1.648865,0,0,3
0,2,0,-0.582151,1.057922,2.611531,0,0,3
0,2,0,0.253676,0.223534,2.293411,0,0,3
0,2,0,0.754424,1.024854,1.515508,0,0,3
0,2,0,-0.293345,0.55363,1.951366,0,0,3
0,2,0,0.685696,0.369263,1.236369,0,0,3
0,2,0,0.442366,1.153001,0.336232,0,0,3
0,2,0,-0.364504,0.638244,-0.412015,0,0,3
0,2,0,-0.502459,0.235956,0.735026,0,0,3
0,2,0,0.691459,0.493594,0.687206,0,0,3
0,2,0,-0.400753,0.351784,1.229054,0,0,3
0,2,0,0.595506,0.631675,0.570385,0,0,3
0,2,0,-0.567556,0.90911,0.849827,0,0,3
0,2,0,0.521064,0.418812,0.569543,0,0,3
0,2,0,-0.230888,0.100183,-0.338354,0,0,3
0,2,0,-0.037861,1.23505,0.065465,0,0,3
0,2,0,-0.837459,0.910454,0.946402,0,0,3
0,2,0,0.343335,0.620568,1.057091,0,0,3
0,2,0,0.815359,0.990613,-0.014447,0,0,3
0,2,0,-0.26254,0.674008,0.483988,0,0,3
0,2,0,0.730198,0.572143,-0.232571,0,0,3
0,2,0,-0.284803,0.342376,0.420491,0,0,3
0,2,0,0.604702,1.046219,-0.042386,0,0,3
0,2,0,-0.502661,0.605769,0.248388,0,0,3
0,2,0,0.681355,0.309425,0.148781,0,0,3
0,2,0,-0.377483,0.669499,0.65575,0,0,3
0,2,0,0.307267,-0.336321,0.566707,0,0,3
0,2,0,-0.176528,0.779694,0.653341,0,0,3
0,2,0,0.744612,0.030761,0.358467,0,0,3
0,2,0,0.102872,1.000962,-0.007179,0,0,3
0,2,0,-0.068889,-0.19858,0.1195,0,0,3
0,2,0,-0.638025,0.638601,0.806364,0,0,3
0,2,0,0.3635,0.705714,1.491935,0,0,3
0,2,0,-0.442375,-0.158926,1.187308,0,0,3
0,2,0,-0.147367,0.969481,0.829076,0,0,3
0,2,0,0.457651,0.111057,0.201241,0,0,3
0,2,0,0.550268,0.510425,-0.950866,0,0,3
0,2,0,-0.500248,0.067857,-0.497015,0,0,3
0,2,0,0.559444,0.631784,-0.732469,0,0,3
0,2,0,-0.545358,0.444862,-0.227419,0,0,3
0,2,0,0.624173,0.150436,-0.440673,0,0,3
0,2,0,-0.579886,0.10092,-0.229376,0,0,3
0,2,0,0.015739,1.154608,-0.382164,0,0,3
0,2,0,-0.018824,0.106492,0.242714,0,0,3
0,2,0,-0.56389,1.174697,0.468736,0,0,3
0,2,0,0.412678,0.504827,0.152775,0,0,3
0,2,0,-0.711662,0.063161,0.346568,0,0,3
0,2,0,0.01714,0.940123,0.77939,0,0,3
0,2,0,-0.202839,-0.254968,0.893037,0,0,3
0,2,0,0.444571,0.77163,0.771504,0,0,3
0,2,0,1.124357,0.601953,-0.239416,0,0,3
0,2,0,0.061331,0.491025,0.364423,0,0,3
0,2,0,-0.917674,0.569354,1.100538,0,0,3
0,2,0,0.239468,0.176633,1.091105,0,0,3
0,2,0,0.017632,1.180886,0.438658,0,0,3
0,2,0,0.378974,0.01935,0.354568,0,0,3
0,2,0,-0.663872,0.550454,0.710801,0,0,3
0,2,0,0.463675,0.260958,0.324576,0,0,3
0,2,0,-0.541482,0.932211,0.149434,0,0,3
0,2,0,0.555674,1.222016,0.585037,0,0,3
0,2,0,-0.266304,0.343538,0.805896,0,0,3
0,2,0,0.864844,0.654692,1.141873,0,0,3
0,2,0,1.06602,0.20071,0.023728,0,0,3
0,2,0,-0.125716,0.354622,0.262341,0,0,3
0,2,0,-0.810056,0.080843,1.241891,0,0,3
0,2,0,0.180792,0.756184,0.999401,0,0,3
0,2,0,-0.792443,0.214644,1.509326,0,0,3
0,2,0,-0.255607,1.189041,2.00228,0,0,3
0,2,0,0.592135,0.464351,1.48973,0,0,3
0,2,0,1.15769,0.561882,0.405576,0,0,3
0,2,0,-0.034762,0.402546,0.643769,0,0,3
0,2,0,-0.327986,1.564528,0.871258,0,0,3
0,2,0,0.533157,0.832834,0.385929,0,0,3
0,2,0,-0.267835,0.123123,-0.195516,0,0,3
0,2,0,-0.235164,0.545279,0.952223,0,0,3
0,2,0,0.019946,1.660608,1.369546,0,0,3
0,2,0,0.60053,0.605218,1.166852,0,0,3
0,2,0,0.2292,0.575606,0.005523,0,0,3
0,2,0,0.829651,0.843769,-1.032405,0,0,3
0,2,0,-0.305349,0.386458,-1.046429,0,0,3
0,2,0,-0.92939,0.219498,-0.002993,0,0,3
0,2,0,0.157949,0.768529,-0.111078,0,0,3
0,2,0,-0.27983,-0.136651,0.583846,0,0,3
0,2,0,0.310391,0.916389,0.397185,0,0,3
0,2,0,-0.525088,0.230935,0.978476,0,0,3
0,2,0,0.493628,0.896329,0.856783,0,0,3
0,2,0,0.803615,0.764425,-0.322911,0,0,3
0,2,0,-0.331273,0.745507,0.14646,0,0,3
0,2,0,-0.108214,0.737483,1.347224,0,0,3
0,2,0,0.986292,0.570953,0.815294,0,0,3
0,2,0,-0.153627,0.844056,1.178716,0,0,3
0,2,0,0.582587,0.005206,0.679997,0,0,3
0,2,0,-0.109521,0.969527,0.396381,0,0,3
0,2,0,0.874288,0.582578,-0.230552,0,0,3
0,2,0,-0.343152,0.573931,-0.088479,0,0,3
0,2,0,0.806103,0.492917,-0.508664,0,0,3
0,2,0,-0.276374,0.59497,0.061742,0,0,3
0,2,0,0.871296,0.996571,0.165369,0,0,3
0,2,0,-0.250446,0.547893,-0.0113,0,0,3
0,2,0,0.896255,0.599441,0.399262,0,0,3
0,2,0,-0.298703,0.587967,0.670635,0,0,3
0,2,0,0.90842,0.742499,0.540414,0,0,3
0,2,0,0.619205,1.898387,0.809562,0,0,3
0,2,0,0.832544,0.698891,0.823534,0,0,3
0,2,0,-0.251701,0.635094,1.399884,0,0,3
0,2,0,-0.427198,-0.564664,1.520139,0,0,3
0,2,0,-0.023688,0.584041,1.444574,0,0,3
0,2,0,-0.770629,-0.148291,2.07706,0,0,3
0,2,0,0.285459,0.332506,1.687902,0,0,3
0,2,0,-0.687289,0.719522,2.328472,0,0,3
0,2,0,0.412601,0.707039,1.777315,0,0,3
0,2,0,-0.576388,0.537035,2.488803,0,0,3
0,2,0,0.519643,0.610372,1.938992,0,0,3
0,2,0,-0.688401,0.482786,1.809157,0,0,3
0,2,0,0.450005,0.61517,1.372654,0,0,3
0,2,0,-0.459912,1.335957,1.003624,0,0,3
0,2,0,0.48054,0.613213,0.698723,0,0,3
0,2,0,-0.555463,0.423781,1.329425,0,0,3
0,2,0,0.578841,0.143942,0.961437,0,0,3
0,2,0,0.747102,1.276538,0.540436,0,0,3
0,2,0,-0.265137,0.594219,0.52924,0,0,3
0,2,0,0.898555,0.757269,0.172912,0,0,3
0,2,0,-0.20247,0.423722,0.60281,0,0,3
0,2,0,0.802732,0.915374,0.100322,0,0,3
0,2,0,-0.397092,0.84726,-0.110236,0,0,3
0,2,0,0.641419,0.20821,-0.030268,0,0,3
0,2,0,-0.463097,0.522164,0.398638,0,0,3
0,2,0,0.7256,0.640115,0.127248,0,0,3
0,2,0,-0.340536,0.554066,0.734761,0,0,3
0,2,0,-1.230312,0.759971,1.558987,0,0,3
0,2,0,-0.036434,0.495089,1.557681,0,0,3
0,2,0,0.878484,0.587588,0.742107,0,0,3
0,2,0,-0.191402,0.271454,0.248684,0,0,3
0,2,0,-0.993772,0.642921,1.101511,0,0,3
0,2,0,0.065888,0.51952,0.494444,0,0,3
0,2,0,0.78061,1.121452,-0.303826,0,0,3
0,2,0,-0.272713,0.628286,0.087739,0,0,3
0,2,0,-0.954806,0.187942,1.007671,0,0,3
0,2,0,0.114205,0.777348,0.93302,0,0,3
0,2,0,0.616857,1.316081,-0.052317,0,0,3
0,2,0,0.211409,0.166325,-0.049051,0,0,3
0,2,0,1.392617,0.421178,0.128058,0,0,3
0,2,0,0.229104,0.168915,0.41224,0,0,3
0,2,0,0.5755,1.336013,0.304035,0,0,3
0,2,0,-0.531931,1.095002,0.790004,0,0,3
0,2,0,0.53111,0.871972,0.211027,0,0,3
0,2,0,0.076506,0.241882,1.156435,0,0,3
0,2,0,-1.085322,-0.083979,1.36384,0,0,3
0,2,0,-0.076426,0.570138,1.14521,0,0,3
0,2,0,0.801416,0.325832,0.324785,0,0,3
0,2,0,-0.31592,0.295918,0.828142,0,0,3
0,2,0,-0.623671,0.802596,1.901529,0,0,3
0,2,0,0.452998,0.669674,1.321817,0,0,3
0,2,0,-0.543603,0.489912,2.019444,0,0,3
0,2,0,0.303783,0.397167,1.136412,0,0,3
0,2,0,-0.107655,1.450965,1.596602,0,0,3
0,2,0,0.130235,0.424314,0.977964,0,0,3
0,2,0,0.666465,1.490804,0.71296,0,0,3
0,2,0,-0.332766,1.04678,1.283528,0,0,3
0,2,0,0.716672,0.73215,0.720947,0,0,3
0,2,0,-0.396148,0.548421,1.208069,0,0,3
0,2,0,0.453655,0.069855,0.46607,0,0,3
0,2,0,-0.196113,1.041637,0.827055,0,0,3
0,2,0,-0.796403,0.107318,1.344105,0,0,3
0,2,0,0.424549,0.096517,1.279321,0,0,3
0,2,0,-0.591621,0.590476,1.753685,0,0,3
0,2,0,0.059586,0.261454,0.767474,0,0,3
0,2,0,-0.323501,0.076867,-0.378933,0,0,3
0,2,0,-1.044494,0.703947,0.386395,0,0,3
0,2,0,0.087044,0.736648,-0.091133,0,0,3
0,2,0,-0.902206,0.199688,0.394421,0,0,3
0,2,0,0.207619,0.613598,0.082965,0,0,3
0,2,0,-0.534844,0.163203,0.952558,0,0,3
0,2,0,-1.279122,0.74777,1.730704,0,0,3
0,2,0,-0.160642,0.627835,1.237358,0,0,3
0,2,0,-0.082515,1.786287,1.607931,0,0,3
0,2,0,0.170335,0.63841,1.269061,0,0,3
0,2,0,-0.36029,-0.435597,1.04135,0,0,3
0,2,0,0.410032,0.490273,0.838796,0,0,3
0,2,0,-0.254039,0.909297,1.784809,0,0,3
0,2,0,0.792871,0.401502,1.398791,0,0,3
0,2,0,0.44449,-0.74882,1.173074,0,0,3
0,2,0,0.438009,0.319699,0.555369,0,0,3
0,2,0,0.222164,1.422004,0.995228,0,0,3
0,2,0,-0.786296,1.057794,1.559284,0,0,3
0,2,0,-1.424228,0.849323,2.534825,0,0,3
0,2,0,-1.107807,0.43998,3.574641,0,0,3
0,2,0,-0.899778,0.714611,4.677109,0,0,3
0,2,0,-1.655549,0.736373,5.573981,0,0,3
0,2,0,-1.238166,0.390773,6.583783,0,0,3
0,2,0,-1.127995,0.311311,7.706915,0,0,3
0,2,0,-1.321994,-0.157284,8.72197,0,0,3
0,2,0,-1.689283,-0.493338,9.734055,0,0,3
0,2,0,-1.763175,-0.745387,10.818795,0,0,3
0,2,0,-2.252135,-1.016557,11.789647,0,0,3
0,2,0,-2.475618,-0.997202,12.873024,0,0,3
0,2,0,-2.248899,-0.200504,13.666806,0,0,3
0,2,0,-2.571303,-0.475207,14.701084,0,0,3
0,2,0,-2.936896,-0.532855,15.749709,0,0,3
0,2,0,-3.008618,-0.318159,16.815702,0,0,3
0,2,0,-3.324836,-0.567907,17.845066,0,0,3
0,2,0,-2.799737,-0.410332,18.812946,0,0,3
0,2,0,-2.663613,-0.618365,19.862452,0,0,3
0,2,0,-2.872217,-0.614882,20.901741,0,0,3
0,2,0,-2.812255,-0.323909,21.906235,0,0,3
0,2,0,-2.036104,-0.398892,22.678337,0,0,3
0,2,0,-2.15248,-0.592547,23.686161,0,0,3
0,2,0,-1.259538,-0.398472,24.278517,0,0,3
0,2,0,-1.410696,-0.239309,25.215452,0,0,3
0,2,0,-1.246889,-0.291898,26.136507,0,0,3
0,2,0,-1.413204,-0.276477,27.053789,0,0,3
0,2,0,-1.32456,-0.514842,27.906111,0,0,3
0,2,0,-1.100057,-0.27633,28.664757,0,0,3
0,2,0,-0.687431,0.034881,29.25061,0,0,3
0,2,0,-0.959365,0.04613,29.949892,0,0,3
0,2,0,-0.335369,0.062325,30.381805,0,0,3
0,2,0,-0.336916,-0.182308,31.098883,0,0,3
0,2,0,-0.191194,-0.045761,31.58469,0,0,3
0,2,0,0.047687,0.12032,31.880331,0,0,3
0,2,0,0.301628,0.333126,31.886894,0,0,3
0,2,0,0.136581,0.722098,31.978266,0,0,3
0,2,0,-0.167742,0.08737,32.38438,0,0,3
0,2,0,-0.301887,-0.036406,32.984638,0,0,3
0,2,0,0.523125,0.514931,32.392391,0,0,3
0,2,0,-0.205587,0.40329,32.732967,0,0,3
0,2,0,0.311162,0.509846,32.446846,0,0,3
0,2,0,0.137696,0.292775,32.857082,0,0,3
0,2,0,-0.112384,0.286325,32.984447,0,0,3
0,2,0,0.486069,0.421389,32.723881,0,0,3
0,2,0,-0.215881,0.482266,33.071949,0,0,3
0,2,0,0.711535,0.621645,32.614128,0,0,3
0,2,0,-0.017081,0.598673,32.90258,0,0,3
0,2,0,-0.462169,0.187749,33.513153,0,0,3
0,2,0,-0.653881,0.045272,34.089275,0,0,3
0,2,0,0.290705,0.547011,33.705463,0,0,3
0,2,0,0.204661,0.155831,33.788025,0,0,3
0,2,0,0.120247,0.428687,34.1689,0,0,3
0,2,0,0.630015,0.778797,33.623032,0,0,3
0,2,0,0.047915,0.422937,33.740803,0,0,3
0,2,0,-0.634048,0.255384,34.088234,0,0,3
0,2,0,-0.432567,0.725643,33.763775,0,0,3
0,2,0,0.551234,0.918781,33.403675,0,0,3
0,2,0,0.95268,1.461638,32.642651,0,0,3
0,2,0,0.332857,0.601074,32.268559,0,0,3
0,2,0,0.75241,1.102131,31.32477,0,0,3
0,2,0,1.438239,1.070097,30.386105,0,0,3
0,2,0,1.400976,1.041058,29.24671,0,0,3
0,2,0,2.083348,1.249639,28.329334,0,0,3
0,2,0,1.825179,1.435787,27.281515,0,0,3
0,2,0,1.43026,1.069792,26.309713,0,0,3
0,2,0,1.570444,1.364158,25.262768,0,0,3
0,2,0,2.094401,1.897703,24.404457,0,0,3
0,2,0,2.695504,2.048711,23.455202,0,0,3
0,2,0,2.878283,1.997369,22.367247,0,0,3
0,2,0,3.35197,1.882733,21.33202,0,0,3
0,2,0,3.983053,1.667931,20.35894,0,0,3
0,2,0,4.77669,1.970163,19.48089,0,0,3
0,2,0,4.101717,1.81556,18.544527,0,0,3
0,2,0,3.753325,1.550348,17.454006,0,0,3
0,2,0,3.369842,1.528677,16.33847,0,0,3
0,2,0,2.901417,1.247944,15.286652,0,0,3
0,2,0,3.022029,1.23748,14.091006,0,0,3
0,2,0,2.744141,0.955,12.962004,0,0,3
0,2,0,1.824061,0.974243,12.185472,0,0,3
0,2,0,2.22795,0.864745,11.043687,0,0,3
0,2,0,2.176615,0.544574,9.878426,0,0,3
0,2,0,2.269334,0.735711,8.684079,0,0,3
0,2,0,1.548755,1.17328,7.820414,0,0,3
0,2,0,1.325139,0.563632,6.806847,0,0,3
0,2,0,1.355157,1.261791,5.819515,0,0,3
0,2,0,0.709431,0.509414,5.134894,0,0,3
0,2,0,1.089987,0.151769,4.041119,0,0,3
0,2,0,1.922264,0.531915,3.232997,0,0,3
0,2,0,0.714696,0.372471,3.123671,0,0,3
0,2,0,-0.09555,1.199608,2.743912,0,0,3
0,2,0,-0.440308,0.075987,2.423262,0,0,3
0,2,0,0.544007,0.609065,1.924586,0,0,3
0,2,0,0.285473,-0.01286,0.905465,0,0,3
0,2,0,1.287706,0.516789,0.440671,0,0,3
0,2,0,0.066629,0.589677,0.444339,0,0,3
0,2,0,0.888863,0.167721,-0.360872,0,0,3
0,2,0,0.587894,1.33933,-0.204,0,0,3
0,2,0,0.414271,0.180195,-0.533987,0,0,3
0,2,0,-0.504613,0.863218,-0.101125,0,0,3
0,2,0,0.600366,0.397555,-0.356511,0,0,3
0,2,0,0.572077,0.5204,-1.571379,0,0,3
0,2,0,0.261285,1.634741,-1.947065,0,0,3
0,2,0,-0.493405,0.714574,-1.667457,0,0,3
0,2,0,0.293657,-0.041632,-1.122786,0,0,3
0,2,0,0.483675,0.747284,-2.038265,0,0,3
0,2,0,-0.585081,0.676433,-1.433153,0,0,3
0,2,0,0.564534,0.518119,-1.82963,0,0,3
0,2,0,-0.565084,0.693159,-1.380346,0,0,3
0,2,0,0.569839,0.61724,-1.843818,0,0,3
0,2,0,-0.583323,0.979224,-1.644387,0,0,3
0,2,0,0.522775,0.457053,-1.693027,0,0,3
0,2,0,-0.661716,0.4317,-1.374905,0,0,3
0,2,0,0.498543,0.647072,-1.704309,0,0,3
0,2,0,-0.629547,0.423206,-1.275809,0,0,3
0,2,0,0.580126,0.32145,-1.429536,0,0,3
0,2,0,-0.347623,1.060358,-1.123261,0,0,3
0,2,0,0.66986,0.828269,-1.779423,0,0,3
0,2,0,-0.03497,0.386575,-2.666183,0,0,3
0,2,0,0.119572,1.594763,-2.657364,0,0,3
0,2,0,-0.082078,0.392001,-2.644091,0,0,3
0,2,0,-0.651668,1.201597,-1.918507,0,0,3
0,2,0,0.092701,0.274311,-1.646662,0,0,3
0,2,0,-0.205133,1.258968,-2.297566,0,0,3
0,2,0,0.718198,0.604848,-2.772001,0,0,3
0,2,0,-0.381679,0.607854,-2.226304,0,0,3
0,2,0,-0.459927,0.168098,-1.087309,0,0,3
0,2,0,0.599867,0.408266,-1.651781,0,0,3
0,2,0,-0.477642,0.715923,-1.152664,0,0,3
0,2,0,0.593347,0.230034,-1.494788,0,0,3
0,2,0,-0.550546,0.192817,-1.05895,0,0,3
0,2,0,0.5173,0.780018,-1.170556,0,0,3
0,2,0,-0.621036,0.359922,-1.313294,0,0,3
0,2,0,0.437103,0.530459,-1.910429,0,0,3
0,2,0,-0.614839,0.326722,-1.312835,0,0,3
0,2,0,-1.005177,0.495449,-0.161892,0,0,3
0,2,0,0.138769,0.587973,-0.593111,0,0,3
0,2,0,-0.879402,1.263973,-0.558469,0,0,3
0,2,0,0.219215,0.757714,-0.758114,0,0,3
0,2,0,-0.485589,-0.17005,-0.392404,0,0,3
0,2,0,-0.767369,0.784591,0.314847,0,0,3
0,2,0,0.381131,0.390783,0.160525,0,0,3
0,2,0,-0.571809,0.492499,0.92881,0,0,3
0,2,0,0.530106,0.747697,0.452587,0,0,3
0,2,0,-0.553163,0.191806,0.361762,0,0,3
0,2,0,0.507607,0.340029,-0.235769,0,0,3
0,2,0,0.851704,0.750744,-1.337161,0,0,3
0,2,0,-0.293655,0.766283,-0.89011,0,0,3
0,2,0,0.510404,-0.146872,-1.006845,0,0,3
0,2,0,0.02754,0.930662,-1.313708,0,0,3
0,2,0,-0.588852,-0.005227,-0.826581,0,0,3
0,2,0,0.430235,0.665357,-0.891838,0,0,3
0,2,0,0.514935,0.220633,-2.027191,0,0,3
0,2,0,-0.382226,0.724376,-1.360569,0,0,3
0,2,0,0.614454,0.716141,-2.083579,0,0,3
0,2,0,-0.25677,0.068589,-2.639374,0,0,3
0,2,0,0.673691,0.320619,-3.394117,0,0,3
0,2,0,-0.447651,0.372394,-2.900595,0,0,3
0,2,0,-0.888959,0.653464,-1.791116,0,0,3
0,2,0,0.332052,0.603832,-1.841661,0,0,3
0,2,0,0.931143,0.294937,-2.865407,0,0,3
0,2,0,0.273418,0.772559,-3.768527,0,0,3
0,2,0,-0.713425,0.927323,-3.048671,0,0,3
0,2,0,0.231203,0.211639,-3.360923,0,0,3
0,2,0,-0.433554,-0.048103,-2.367074,0,0,3
0,2,0,-0.88439,0.679833,-1.493551,0,0,3
0,2,0,0.070838,0.162386,-0.938395,0,0,3
0,2,0,0.585296,1.174812,-1.390065,0,0,3
0,2,0,-0.535094,0.852959,-0.999676,0,0,3
0,2,0,0.655287,0.884398,-1.294526,0,0,3
0,2,0,-0.529668,0.727514,-1.011619,0,0,3
0,2,0,0.64468,0.425549,-1.189605,0,0,3
0,2,0,-0.478896,0.607256,-0.728467,0,0,3
0,2,0,0.593929,0.672735,-1.323055,0,0,3
0,2,0,-0.515017,0.56508,-0.809157,0,0,3
0,2,0,0.509336,0.749981,-1.461179,0,0,3
0,2,0,0.976975,0.349131,-2.521369,0,0,3
0,2,0,-0.224899,0.239862,-2.322003,0,0,3
0,2,0,-0.753838,0.920576,-1.448841,0,0,3
0,2,0,0.329623,0.439239,-1.762687,0,0,3
0,2,0,-0.729624,0.672901,-1.187343,0,0,3
0,2,0,0.333756,0.529762,-1.784562,0,0,3
0,2,0,-0.635611,0.428258,-1.038138,0,0,3
0,2,0,0.09335,1.032131,-0.273474,0,0,3
0,2,0,-0.619485,0.126035,0.1359,0,0,3
0,2,0,0.533022,0.29767,-0.242245,0,0,3
0,2,0,-0.50945,0.54645,0.357889,0,0,3
0,2,0,0.499674,1.032228,-0.144518,0,0,3
0,2,0,-0.47122,0.383753,0.226184,0,0,3
0,2,0,0.73439,0.569167,0.29256,0,0,3
0,2,0,-0.296124,0.391055,-0.331379,0,0,3
0,2,0,0.524386,1.233929,-0.675318,0,0,3
0,2,0,-0.475394,0.787261,-0.111844,0,0,3
0,2,0,0.536604,0.863041,-0.808328,0,0,3
0,2,0,-0.624704,0.5193,-0.616624,0,0,3
